date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449166149,-9.50932769908292,-1.5849834603731368,46303877432
2025-03-24,-5.945484405032193,-9.963795814587709,-1.7395920853138052,46303877432
2025-03-25,-6.514488360898238,-10.831261909981386,-2.656313624220042,46303877432
2025-03-26,-7.083492316764289,-11.25029850521705,-3.2658436293637054,46303877432
2025-03-27,-7.6524962726303265,-11.774066574534181,-3.5345499712890764,46303877432
2025-03-28,-8.221500228496378,-12.325022047990151,-3.7720810398894313,46303877432
2025-03-29,-8.79050418436243,-12.836882818808569,-4.626787020657701,46303877432
2025-03-30,-9.359508140228467,-13.630779930252947,-5.389107209444145,46303877432
2025-03-31,-9.928512096094519,-13.877411897281668,-5.746503217407299,46303877432
2024-12-31,3.9986594018922714,0.9870594941738455,6.968305281816414,46303948414
2025-01-01,4.018659914392803,1.0045055833082293,7.080373024636674,46303948414
2025-01-02,4.038660426893334,1.1326898070612346,6.906656360554683,46303948414
2025-01-03,4.0586609393938655,1.000038317886234,7.013387385493607,46303948414
2025-01-04,4.078661451894398,1.1612821635695763,6.952579960052952,46303948414
2025-01-05,4.098661964394928,1.0053357658247144,7.134292944658943,46303948414
2025-01-06,4.1186624768954605,1.2832944158784845,6.922304017349332,46303948414
2025-01-07,4.138662989395992,0.994591068710222,7.135059090902188,46303948414
2025-01-08,4.158663501896523,1.1083689642088193,7.113681002256431,46303948414
2025-01-09,4.178664014397055,1.0435823360724277,6.841142773620258,46303948414
2025-01-10,4.198664526897586,1.364758103966733,7.109827202782545,46303948414
2025-01-11,4.218665039398117,1.483055824663005,7.255947110101233,46303948414
2025-01-12,4.238665551898649,1.2954176472064278,7.29770129043401,46303948414
2025-01-13,4.25866606439918,1.2386943458923318,7.143381039716302,46303948414
2025-01-14,4.278666576899711,1.4717314388433802,7.174921116778666,46303948414
2025-01-15,4.298667089400243,1.2116430540341294,7.324240317019621,46303948414
2025-01-16,4.318667601900774,1.4148479615916438,7.435171885598396,46303948414
2025-01-17,4.3386681144013055,1.2081274525492491,7.4859913818240145,46303948414
2025-01-18,4.358668626901837,1.502820031204607,7.341899152316508,46303948414
2025-01-19,4.378669139402369,1.4319030395267116,7.4389700810367465,46303948414
2025-01-20,4.3986696519029,1.0775631305454338,7.346474337257422,46303948414
2025-01-21,4.418670164403432,1.2012844493992094,7.491916450996432,46303948414
2025-01-22,4.438670676903962,1.518160073973978,7.360198878092938,46303948414
2025-01-23,4.458671189404495,1.440529549565009,7.486281751667539,46303948414
2025-01-24,4.478671701905026,1.623097207757361,7.588094185205245,46303948414
2025-01-25,4.498672214405557,1.4903006880079803,7.582794752698434,46303948414
2025-01-26,4.518672726906089,1.6461422865759994,7.419045847972466,46303948414
2025-01-27,4.53867323940662,1.4466607502439093,7.429431294368895,46303948414
2024-12-17,7.714272166685397,7.714272165973483,7.71427216736209,46308044959
2024-12-18,8.428557166762566,8.428557165868783,8.428557167572004,46308044959
2024-12-19,9.142842166839738,9.142842165876687,9.14284216793473,46308044959
2024-12-20,9.85712716691691,9.857127165025773,9.857127168945562,46308044959
2024-12-21,10.57141216699408,10.571412161725567,10.571412171246454,46308044959
2024-12-22,11.285697167071252,11.285697158267185,11.285697173845136,46308044959
2024-12-23,11.99998216714842,11.99998215433123,11.999982177897724,46308044959
2024-12-24,12.714267167225593,12.714267148663804,12.714267182854423,46308044959
2024-12-25,13.428552167302762,13.428552143041024,13.428552188470226,46308044959
2024-12-26,14.14283716737993,14.142837139415192,14.142837195054005,46308044959
2024-12-27,14.857122167457103,14.85712213259558,14.857122200515018,46308044959
2024-12-28,15.571407167534275,15.571407125143612,15.571407206690882,46308044959
2024-12-29,16.285692167611444,16.28569211809363,16.285692213504106,46308044959
2024-12-30,16.999977167688613,16.999977111239378,16.99997721855696,46308044959
2024-12-31,17.714262167765785,17.714262105085336,17.714262227159885,46308044959
2025-01-01,18.428547167842954,18.42854709783221,18.428547234314877,46308044959
2025-01-02,19.142832167920126,19.14283208827862,19.14283224094824,46308044959
2025-01-03,19.857117167997295,19.85711707962428,19.857117248771598,46308044959
2025-01-04,20.571402168074467,20.571402071131512,20.57140225805812,46308044959
2025-01-05,21.285687168151632,21.285687062561152,21.285687267591108,46308044959
2025-01-06,21.999972168228805,21.999972054358597,21.99997227324834,46308044959
2025-01-07,22.714257168305984,22.714257046708184,22.714257282981645,46308044959
2025-01-08,23.428542168383146,23.428542034333255,23.428542294676504,46308044959
2025-01-09,24.14282716846032,24.142827023870364,24.14282730427029,46308044959
2025-01-10,24.85711216853749,24.857112015242528,24.857112310673166,46308044959
2025-01-11,25.57139716861466,25.571397005418923,25.57139732303652,46308044959
2025-01-12,26.285682168691828,26.285681994665463,26.285682337093032,46308044959
2025-01-13,26.999967168768997,26.99996698436798,26.999967346620327,46308044959
2024-12-24,2.2106782424648124,1.5879715876026559,2.788091460610199,46310250952
2024-12-25,2.4867677651325204,1.8515883174289842,3.1065702378736915,46310250952
2024-12-26,2.7628572878002275,2.1527568255112195,3.365734313666724,46310250952
2024-12-27,3.0389468104679356,2.471318500646589,3.6009325461167476,46310250952
2024-12-28,3.3150363331356436,2.744381433374745,3.89382107374919,46310250952
2024-12-29,3.5911258558033516,3.0306899541694654,4.16327292360975,46310250952
2024-12-30,3.867215378471059,3.235782428691316,4.445494897576571,46310250952
2024-12-31,4.143304901138767,3.5388421026172874,4.7228343744941235,46310250952
2025-01-01,4.419394423806477,3.8181056598888317,4.970938673902027,46310250952
2025-01-02,4.695483946474184,4.135896466450767,5.259838003958222,46310250952
2025-01-03,4.971573469141891,4.344361936992237,5.59506350923941,46310250952
2025-01-04,5.247662991809598,4.641394037711837,5.818425765652892,46310250952
2025-01-05,5.523752514477307,4.9736909174588595,6.0905873509497095,46310250952
2025-01-06,5.799842037145016,5.214252770250513,6.35068128235773,46310250952
2025-01-07,6.075931559812721,5.491062211403377,6.6838559713899794,46310250952
2025-01-08,6.35202108248043,5.752629423880879,6.9623170651515816,46310250952
2025-01-09,6.628110605148139,6.039880105353384,7.216381472774564,46310250952
2025-01-10,6.904200127815846,6.3315760326413635,7.49370534288574,46310250952
2025-01-11,7.180289650483553,6.588333902494806,7.77657262859089,46310250952
2025-01-12,7.4563791731512605,6.865970290059878,8.061236920455986,46310250952
2025-01-13,7.7324686958189695,7.143341728374452,8.33939611265052,46310250952
2025-01-14,8.008558218486677,7.43161629090461,8.586960160327687,46310250952
2025-01-15,8.284647741154386,7.731882615299311,8.885170055600055,46310250952
2025-01-16,8.560737263822093,8.003609192064081,9.128133911825076,46310250952
2025-01-17,8.836826786489802,8.226829729672149,9.413567192176883,46310250952
2025-01-18,9.112916309157509,8.477248672358918,9.693187021247043,46310250952
2025-01-19,9.389005831825216,8.775612494222466,10.011235758555372,46310250952
2025-01-20,9.665095354492925,9.089646983839307,10.205169227844836,46310250952
2024-12-31,3.4704235670414283,2.638856607630655,4.346177298676693,46310280482
2025-01-01,3.439880888497841,2.6192876431789767,4.261008742706157,46310280482
2025-01-02,3.4093382099542535,2.5848205965326088,4.270785001566009,46310280482
2025-01-03,3.378795531410666,2.4631100920534093,4.284283628787592,46310280482
2025-01-04,3.3482528528670787,2.4218706286580396,4.186465581045663,46310280482
2025-01-05,3.317710174323491,2.4883457394130657,4.199790935420627,46310280482
2025-01-06,3.2871674957799035,2.359332666869279,4.182565762425237,46310280482
2025-01-07,3.256624817236316,2.4387755094907786,4.117024300485129,46310280482
2025-01-08,3.2260821386927288,2.389474762637587,4.035325396074302,46310280482
2025-01-09,3.195539460149141,2.3507898970380556,3.9863830655390613,46310280482
2025-01-10,3.1649967816055535,2.4221616064881126,4.051425312038878,46310280482
2025-01-11,3.134454103061966,2.3179634434099357,4.042669680056075,46310280482
2025-01-12,3.1039114245183788,2.2825598478197575,3.934927990103355,46310280482
2025-01-13,3.073368745974791,2.3002316939274836,3.9165252823258054,46310280482
2025-01-14,3.0428260674312035,2.216235334096098,3.8495126970088243,46310280482
2025-01-15,3.012283388887616,2.1435816019083487,3.7958483167738457,46310280482
2025-01-16,2.9817407103440283,2.159535901248694,3.7873187254662377,46310280482
2025-01-17,2.951198031800441,2.09513577708562,3.762623059269733,46310280482
2025-01-18,2.9206553532568535,2.113286925288892,3.7711274400634798,46310280482
2025-01-19,2.890112674713266,2.077141388031108,3.6946084341998544,46310280482
2025-01-20,2.8595699961696788,1.982529392630925,3.7154332157953798,46310280482
2025-01-21,2.829027317626091,1.983454018226882,3.6819731480559086,46310280482
2025-01-22,2.7984846390825036,1.9800184224771329,3.6171575550113615,46310280482
2025-01-23,2.7679419605389164,1.9631317937569643,3.620349578964263,46310280482
2025-01-24,2.7373992819953283,1.8501621509200497,3.565239646878251,46310280482
2025-01-25,2.706856603451741,1.9053700421320967,3.5353223615300324,46310280482
2025-01-26,2.6763139249081536,1.7841073323819454,3.528472361457684,46310280482
2025-01-27,2.645771246364566,1.8728326538480278,3.4949995590484497,46310280482
2024-12-24,7.141182638575681,5.7148775210090115,8.769348725291563,46310291987
2024-12-25,7.282493971835659,5.813697274437434,8.84300567174798,46310291987
2024-12-26,7.423805305095636,5.849094632269651,8.956087597048336,46310291987
2024-12-27,7.565116638355613,6.017452032073771,9.171610652676456,46310291987
2024-12-28,7.706427971615591,6.243282485202438,9.151891552590163,46310291987
2024-12-29,7.847739304875568,6.290852128174259,9.355632049927143,46310291987
2024-12-30,7.989050638135545,6.440704448280325,9.52879615142359,46310291987
2024-12-31,8.130361971395523,6.486922209394006,9.695993608787221,46310291987
2025-01-01,8.2716733046555,6.878526094123375,9.837441725241513,46310291987
2025-01-02,8.412984637915478,6.823777282563418,10.0925867305473,46310291987
2025-01-03,8.554295971175456,7.024696538323191,10.04610671746871,46310291987
2025-01-04,8.695607304435434,7.177663391363541,10.218329191051268,46310291987
2025-01-05,8.836918637695412,7.317035069209157,10.315617388971603,46310291987
2025-01-06,8.97822997095539,7.40113565610865,10.430521923737746,46310291987
2025-01-07,9.119541304215364,7.581215716558572,10.642759280256723,46310291987
2025-01-08,9.260852637475342,7.728044543856154,10.746233344292666,46310291987
2025-01-09,9.402163970735321,7.736781597735457,10.952862847753167,46310291987
2025-01-10,9.543475303995299,7.924072523529037,11.10094479926414,46310291987
2025-01-11,9.684786637255275,8.163068845240787,11.248451304759321,46310291987
2025-01-12,9.826097970515253,8.322075355409078,11.363740944985915,46310291987
2025-01-13,9.96740930377523,8.23782255071015,11.54245162632797,46310291987
2025-01-14,10.108720637035209,8.646762097426336,11.676193439372964,46310291987
2025-01-15,10.250031970295186,8.683359346123268,11.799984850950494,46310291987
2025-01-16,10.39134330355516,8.915791851107443,11.961089200703144,46310291987
2025-01-17,10.532654636815142,8.980347313397129,12.078220002732012,46310291987
2025-01-18,10.67396597007512,9.145742559428447,12.199994300817266,46310291987
2025-01-19,10.815277303335094,9.257381575001231,12.337660700431384,46310291987
2025-01-20,10.956588636595074,9.420446624133278,12.518929044877387,46310291987
2025-02-11,4.472157862741054,3.361285677672338,5.726294777558609,46310334441
2025-02-12,4.5806841485110645,3.243530241683907,5.939279855534244,46310334441
2025-02-13,4.689210434281078,3.4628824539866145,5.949920885103315,46310334441
2025-02-14,4.797736720051089,3.5585127006708843,6.053873724653369,46310334441
2025-02-15,4.906263005821102,3.5625702984104395,6.19416617175319,46310334441
2025-02-16,5.0147892915911125,3.7281188390460236,6.3985318915333735,46310334441
2025-02-17,5.123315577361126,3.8718870130284,6.289870461314958,46310334441
2025-02-18,5.231841863131137,3.9666529591081856,6.525775317461286,46310334441
2025-02-19,5.34036814890115,4.005611183360281,6.672909516076064,46310334441
2025-02-20,5.4488944346711605,4.169365678590196,6.698498677314686,46310334441
2025-02-21,5.557420720441174,4.373641750605237,6.7995177168690235,46310334441
2025-02-22,5.665947006211185,4.391341939104726,7.044262160588049,46310334441
2025-02-23,5.774473291981197,4.4232909952349,7.115795764399808,46310334441
2025-02-24,5.8829995777512085,4.490226622758332,7.1659252687264265,46310334441
2025-02-25,5.99152586352122,4.63738887825032,7.2760914253583255,46310334441
2025-02-26,6.100052149291233,4.8841156805257295,7.496514250624406,46310334441
2025-02-27,6.208578435061245,4.942991936184577,7.499899918338945,46310334441
2025-02-28,6.3171047208312565,5.014373582644483,7.533577806456017,46310334441
2025-03-01,6.425631006601268,5.075764768162409,7.811474643871301,46310334441
2025-03-02,6.534157292371281,5.250402405614927,7.829089246220032,46310334441
2025-03-03,6.642683578141293,5.365314222991721,7.8884427806496875,46310334441
2025-03-04,6.7512098639113045,5.491734277422644,8.11852105671988,46310334441
2025-03-05,6.859736149681316,5.623134557195206,8.118354959011937,46310334441
2025-03-06,6.968262435451328,5.684145838222615,8.112333097904239,46310334441
2025-03-07,7.076788721221341,5.823709822760146,8.408658455235015,46310334441
2025-03-08,7.1853150069913525,5.952404973988166,8.50012388521187,46310334441
2025-03-09,7.293841292761364,6.008796938286194,8.589773443621947,46310334441
2025-03-10,7.402367578531376,6.181838120967864,8.668113616842682,46310334441
2025-03-04,1.0196203986106376,-0.7670481911395473,2.7166916554397544,4636511797
2025-03-05,1.1959823024630332,-0.5437437536306823,2.8239509336578656,4636511797
2025-03-06,1.3723442063154323,-0.35633242618919,3.0457105252369074,4636511797
2025-03-07,1.5487061101678279,-0.11461204123175883,3.2887304783416615,4636511797
2025-03-08,1.7250680140202235,0.03208172261911194,3.545144028770402,4636511797
2025-03-09,1.901429917872619,0.2753692087374924,3.5655484767178414,4636511797
2025-03-10,2.0777918217250164,0.3371111074652151,3.802912583266002,4636511797
2025-03-11,2.254153725577414,0.4210734127328095,3.9239538630850874,4636511797
2025-03-12,2.4305156294298094,0.7582548089019234,4.14230561785011,4636511797
2025-03-13,2.6068775332822085,0.9697575397416047,4.377777957058637,4636511797
2025-03-14,2.783239437134604,1.0959009976150242,4.618637303044565,4636511797
2025-03-15,2.9596013409869997,1.3188789132951098,4.582727994987094,4636511797
2025-03-16,3.1359632448393953,1.4179312421037027,4.8062972350840765,4636511797
2025-03-17,3.3123251486917944,1.6752917502304792,4.986646019540913,4636511797
2025-03-18,3.48868705254419,1.6592232793135129,5.281535957676288,4636511797
2025-03-19,3.6650489563965856,1.9119560160932298,5.296077171211698,4636511797
2025-03-20,3.841410860248981,2.2198782867379063,5.611062047670155,4636511797
2025-03-21,4.017772764101377,2.2825168836404903,5.812050412624473,4636511797
2025-03-22,4.194134667953776,2.4112816641686656,5.805187402645428,4636511797
2025-03-23,4.3704965718061715,2.6652232350052687,5.956486746420061,4636511797
2025-03-24,4.546858475658567,2.8386006740213046,6.130776586697654,4636511797
2025-03-25,4.723220379510963,2.9699668305352263,6.421177783634151,4636511797
2025-03-26,4.899582283363362,3.1841425942381987,6.768739968656474,4636511797
2025-03-27,5.075944187215761,3.287916502653336,6.75694006352679,4636511797
2025-03-28,5.2523060910681565,3.5499380805120695,7.012710691610128,4636511797
2025-03-29,5.428667994920552,3.7530335453592856,7.056615361127625,4636511797
2025-03-30,5.605029898772948,3.773373679691861,7.300154573174769,4636511797
2025-03-31,5.781391802625343,4.148007911317,7.631286010664118,4636511797
2025-03-04,3.722807768805106,2.757286717706607,4.598523881464999,46365131910
2025-03-05,3.8665997687919766,2.977464537676168,4.801017152651773,46365131910
2025-03-06,4.010391768778851,3.1073548280868164,4.961940284379965,46365131910
2025-03-07,4.154183768765723,3.237785953607515,4.988730630083977,46365131910
2025-03-08,4.297975768752595,3.4192810798840143,5.174695697149983,46365131910
2025-03-09,4.441767768739467,3.588110146335798,5.341488930506522,46365131910
2025-03-10,4.585559768726341,3.5762691227418495,5.5278146217661845,46365131910
2025-03-11,4.729351768713213,3.8712734478469883,5.715429871398511,46365131910
2025-03-12,4.873143768700086,3.8702507539256863,5.744769130695262,46365131910
2025-03-13,5.016935768686958,4.075102828336127,5.893615218176183,46365131910
2025-03-14,5.160727768673832,4.241698388597588,6.066884787851393,46365131910
2025-03-15,5.304519768660704,4.371284449257315,6.272793005439379,46365131910
2025-03-16,5.448311768647576,4.489913581330014,6.3587859295596525,46365131910
2025-03-17,5.592103768634448,4.654276413670074,6.51652639601281,46365131910
2025-03-18,5.735895768621319,4.837927499988659,6.64692037275383,46365131910
2025-03-19,5.8796877686081945,4.952895340153756,6.770921666564984,46365131910
2025-03-20,6.023479768595067,5.079210876028426,6.958867303351137,46365131910
2025-03-21,6.167271768581937,5.27740434691857,7.053628924036929,46365131910
2025-03-22,6.311063768568809,5.38732429827168,7.275703728777388,46365131910
2025-03-23,6.454855768555685,5.608388595002442,7.4523909009255425,46365131910
2025-03-24,6.5986477685425555,5.6489343078811745,7.468450742891897,46365131910
2025-03-25,6.742439768529428,5.711075853964106,7.671628583864232,46365131910
2025-03-26,6.8862317685163,5.987747604515355,7.798030519685385,46365131910
2025-03-27,7.030023768503172,6.090869451015583,7.973677287869216,46365131910
2025-03-28,7.173815768490046,6.332608296751537,8.103770733934118,46365131910
2025-03-29,7.317607768476918,6.36541016698892,8.19459396761631,46365131910
2025-03-30,7.4613997684637905,6.5975455830567284,8.389516199924847,46365131910
2025-03-31,7.6051917684506645,6.6676468275109055,8.437755352087235,46365131910
2025-02-25,1.0,0.9999999987018542,1.000000001337834,46381587960
2025-02-26,1.0,0.9999999987353043,1.000000001292039,46381587960
2025-02-27,1.0,0.9999999987639955,1.0000000013204504,46381587960
2025-02-28,1.0,0.999999998725593,1.000000001193285,46381587960
2025-03-01,1.0,0.9999999987090376,1.0000000013535546,46381587960
2025-03-02,1.0,0.9999999986212497,1.0000000013378052,46381587960
2025-03-03,1.0,0.9999999986811271,1.0000000012709493,46381587960
2025-03-04,1.0,0.9999999986385076,1.0000000013009442,46381587960
2025-03-05,1.0,0.9999999986977701,1.0000000013452364,46381587960
2025-03-06,1.0,0.9999999987690846,1.000000001314314,46381587960
2025-03-07,1.0,0.9999999986632436,1.0000000013225658,46381587960
2025-03-08,1.0,0.9999999986500552,1.0000000014065682,46381587960
2025-03-09,1.0,0.9999999986568405,1.00000000134128,46381587960
2025-03-10,1.0,0.9999999985739579,1.0000000013752874,46381587960
2025-03-11,1.0,0.9999999986512235,1.0000000013799066,46381587960
2025-03-12,1.0,0.999999998549301,1.0000000013130665,46381587960
2025-03-13,1.0,0.9999999985137935,1.0000000014985897,46381587960
2025-03-14,1.0,0.9999999985152545,1.0000000015379775,46381587960
2025-03-15,1.0,0.9999999985369663,1.0000000014578978,46381587960
2025-03-16,1.0,0.9999999985648345,1.0000000014272798,46381587960
2025-03-17,1.0,0.9999999985122583,1.0000000014197414,46381587960
2025-03-18,1.0,0.9999999983938438,1.0000000013956898,46381587960
2025-03-19,1.0,0.999999998378605,1.000000001587765,46381587960
2025-03-20,1.0,0.9999999985007244,1.0000000015268227,46381587960
2025-03-21,1.0,0.999999998485878,1.0000000015705324,46381587960
2025-03-22,1.0,0.9999999983556365,1.0000000016412682,46381587960
2025-03-23,1.0,0.9999999983562481,1.0000000016251112,46381587960
2025-03-24,1.0,0.9999999984123015,1.0000000016901212,46381587960
2025-02-11,1.53075944979735,0.19335314430457845,2.9614420545816835,44400044666
2025-02-12,1.5376061232807385,0.1107978800812816,2.8298677360754705,44400044666
2025-02-13,1.5444527967641268,0.13996720947140878,2.8996986776073936,44400044666
2025-02-14,1.5512994702475154,0.18291946971523734,3.0650347243224823,44400044666
2025-02-15,1.5581461437309039,0.2813459020314148,3.1006846810747346,44400044666
2025-02-16,1.5649928172142924,0.0892547906583205,2.988186400631887,44400044666
2025-02-17,1.5718394906976807,0.23695695571586647,2.872423644793618,44400044666
2025-02-18,1.5786861641810692,0.23348682706018056,3.0192531631109882,44400044666
2025-02-19,1.5855328376644577,0.19043702766775622,2.939808405154406,44400044666
2025-02-20,1.592379511147846,0.2288300810961077,2.9019083660540086,44400044666
2025-02-21,1.5992261846312343,0.19157814900989503,2.925803580106969,44400044666
2025-02-22,1.6060728581146229,0.19602284370244497,3.0570853257634916,44400044666
2025-02-23,1.6129195315980116,0.16011571060572796,3.0374111577444878,44400044666
2025-02-24,1.6197662050813997,0.1874266992014767,3.0351363117647447,44400044666
2025-02-25,1.6266128785647884,0.2568803164620351,3.147947435703934,44400044666
2025-02-26,1.633459552048177,0.16434720620543328,3.07821416133949,44400044666
2025-02-27,1.6403062255315652,0.3560000522786252,2.99285676660744,44400044666
2025-02-28,1.6471528990149535,0.21254462912278868,3.047613393259507,44400044666
2025-03-01,1.653999572498342,0.22297615439851434,2.9139861408028396,44400044666
2025-03-02,1.6608462459817306,0.3405386068440704,3.1557158251076114,44400044666
2025-03-03,1.6676929194651189,0.3044646020257754,3.048063813830067,44400044666
2025-03-04,1.6745395929485076,0.2658811670623836,3.045245645318308,44400044666
2025-03-05,1.6813862664318957,0.27350408903362555,3.115621187591494,44400044666
2025-03-06,1.6882329399152844,0.28567106931883024,3.089989733579366,44400044666
2025-03-07,1.6950796133986727,0.2880412152487926,3.071178922367792,44400044666
2025-03-08,1.7019262868820613,0.37821750276984417,3.2118308054214637,44400044666
2025-03-09,1.7087729603654498,0.37929507210217384,3.0144719999643788,44400044666
2025-03-10,1.715619633848838,0.2695657573909341,3.0173330073959423,44400044666
2025-02-11,6.685842542028148,4.598829217055241,8.609754160314571,44400044979
2025-02-12,7.211804991079582,5.43565944307691,9.097025013953942,44400044979
2025-02-13,7.737767440131009,5.821402458116374,9.60281323248077,44400044979
2025-02-14,8.263729889182443,6.472448563143099,10.29651667482928,44400044979
2025-02-15,8.78969233823387,6.8405599557533305,10.585136540076084,44400044979
2025-02-16,9.315654787285304,7.566787964885746,11.107622272907197,44400044979
2025-02-17,9.841617236336731,8.08508582949234,11.646935149965117,44400044979
2025-02-18,10.367579685388165,8.470858460051076,12.137958767817834,44400044979
2025-02-19,10.893542134439592,9.02324449581667,12.671683450952463,44400044979
2025-02-20,11.419504583491019,9.750535908772662,13.307314959426115,44400044979
2025-02-21,11.945467032542453,10.137950269018441,13.740092975189025,44400044979
2025-02-22,12.47142948159388,10.794433177737066,14.275936706646151,44400044979
2025-02-23,12.997391930645314,11.23036950029536,14.760040494895703,44400044979
2025-02-24,13.523354379696741,11.601336768222541,15.278061032547114,44400044979
2025-02-25,14.049316828748175,12.356144911171686,16.030343971061313,44400044979
